Gene	Human_CBC	Human_DFC	Human_STR	Human_MD	Human_HIP	Monkey_DCBC	Monkey_DDFC	Monkey_DSTR	Monkey_DMD	Monkey_DHIP	Monkey_CCBC	Monkey_CDFC	Monkey_CSTR	Monkey_CMD	Monkey_CHIP	Monkey_BCBC	Monkey_BDFC	Monkey_BSTR	Monkey_BMD	Monkey_BHIP	Mouse_CBC	Mouse_DFC	Mouse_STR	Mouse_MD	Mouse_HIP
PCCA	0.948934600732681	0.736727414942265	0.712699486589959	0.958241477463961	0.694908122587027	0.766673978489973	0.680655975299442	0.730789693959942	0.797853697485065	0.76060286372449	0.745994026124547	0.60277281617658	0.67145577292584	0.719920947886825	0.76354885613466	0.632168697927772	0.380814815972724	0.499630161540304	0.57168439986839	0.588423092623684	1.38125011040164	1.3682707375496	1.36287334928335	1.30953102490578	1.41417825073408
PCDH1	0.504694594592497	0.941018224664614	0.949695030581635	0.969563183921376	1.17478824463973	0.532145995717157	0.903849648160254	0.929744506642063	0.834515471098826	1.06568622851081	0.457551260402988	0.732168350982821	0.942491320868095	0.755131605082958	1.10245026654942	0.470769455699454	0.580803161721442	0.757585101827398	0.701417694437071	0.878633178253191	-0.0471873875626704	0.622351836399479	0.0275713117615258	0.423047837445935	0.334964822270664
PCDH10	-1.21977881473243	-0.296953809796242	-0.227802765203945	-0.0756378312833927	-1.25766958427145	-0.081803122061307	0.458260135689684	0.618272513907739	0.57065042161623	0.395963198377086	-0.0230419199552475	0.56275958830899	0.604452928659052	0.676418969866564	0.340232969717263	0.243792440625254	0.54667554398428	0.62319846907567	0.62898414702209	0.268981820623043	-0.57267475728011	0.131514010254065	0.0515739027860426	-0.0746269344613474	-0.578215771044536
PCDH17	-1.19523528930316	-0.506571773081216	-0.379021543900744	-0.497362707449637	-0.357568156652889	-0.115904359199163	0.488431259438092	0.625873824288145	0.607607277712613	0.377175074252143	0.0509401107059911	0.500648290188379	0.7259202540373	0.705706256489716	0.36580456631563	0.494513860218233	0.444982121595148	0.690340638441725	0.713866755067141	0.315415018816097	-0.483859990567304	-0.301350844299373	-0.497959102248958	-0.210709879904746	-0.647183256413796
PCDH19	-1.18419562348579	-0.329526206605346	-0.647482850855188	-0.458049743779145	-0.282319165169458	-0.294678358285753	0.531009620171541	0.379325620861823	0.289378419253641	0.457020908023536	-0.315244844253148	0.542281028202607	0.35280768112623	0.43095088751377	0.429668606442451	0.0801812683431639	0.47007742291142	0.1431009836446	0.499424597185571	0.374189175308903	-0.894628286614035	-0.123567064750639	-0.865577733203408	-0.346792825348145	-0.76979211929248
PCDH7	-0.450010025719221	-8.09545007527188e-05	-0.0885990591522983	-0.0506011397752118	0.208551517480017	0.259305418936965	0.384198561493289	0.524918779186138	0.569522136354303	0.390444963608972	0.468198471869169	0.345102296907622	0.459785134909726	0.547474172320201	0.320299446264858	0.561636752359842	-0.103126716303301	0.323538927330777	0.493593157654769	0.206240412588549	-0.346937225218393	-0.595080567032061	-0.615445468842649	-0.755041661678337	-0.578215771044536
PCDH9	-0.519411049587716	0.460196311744241	-0.0738993795537226	0.408450422901786	0.285797482759699	0.209559917060048	0.569520669592685	0.506529922949474	0.416218740103352	0.443496238003745	0.295838535887993	0.365590245083403	0.361722969653446	0.454233789132473	0.333417179845337	0.428185134905795	-0.039063623305519	0.0709235557929902	0.422833706770124	0.0241963534256157	0.0712323013877389	-0.765134617035197	-0.391842384035304	-0.467323434169439	-0.0379704689853336
PCIF1	-0.206511517619772	-1.25921280484058	-1.2272191158736	-1.18796177224374	-1.21190648755815	0.385048367235775	0.0481764106707676	0.0700020931281263	-0.311725750583659	-0.0428443418624102	0.301581135519928	0.18272147672974	0.0719005466552339	-0.113692337328756	-0.0810076190338711	0.245144579366098	0.355408727883574	0.357987312163837	0.0530225913273803	0.146066400523635	-0.657788908713217	-1.0163508272671	-0.967904568623718	-0.875572270499633	-0.639520202483878
PCK2	-0.626291369254362	-0.522848546537224	-0.52190484126982	-0.476530329632815	-0.527719959554216	-0.826078983465602	-0.260765700800235	-2.4919976374588	-0.242662904681055	-0.274613494479536	-0.925852546029823	-2.59231051144552	-3.13448977111965	-0.535959574211677	-0.591034768982161	-0.308300484959511	-2.81694269260871	-2.93484273388316	-0.312765071284849	-0.802021408882999	1.10000334914442	1.21367614663766	0.817130227041698	1.06069363895214	1.23792801034598
PCLO	0.85887021753585	0.878531202847195	0.705121216932606	0.700537571918232	0.937261639748239	1.07438265141382	1.1014750338041	0.977079863004489	1.03769344643489	1.02390431624988	0.730697173855024	0.789029784460144	0.91513759523578	0.894652579979145	0.981858044652423	0.68363907639551	0.562652208927716	0.548023702454017	0.831094235618182	0.680803938432749	1.83272517452508	1.85524369892221	1.85176822962484	1.90051981654569	1.8777930134941
PCNA	0.0443640078798388	-1.27351292192423	-1.24136523319154	-1.20193768457419	-1.22606613807511	0.384839292713652	-0.162970957099431	-0.42803453869992	-0.508734485448935	-0.170989037813859	0.665451368974137	0.0989902500308031	0.127322591606201	-0.0950296568444785	0.0258695859789916	0.639876127876562	0.232845234384147	0.727183695964335	0.295970126769571	0.485959617859218	0.0897353777862407	-1.31781027954539	-0.687453241916199	-0.945557785299095	-0.555226609254783
PCNP	0.377171162821837	-0.292524053605802	-0.380689140699569	-0.0969868006233176	-0.276459719685678	0.384025106026197	0.168783328841142	0.221433247627237	-0.00708863437192448	0.150236406700493	0.414883835172638	0.264251602435412	0.2689047634579	0.122882455663691	0.157162162092154	0.378061063022468	0.414323589325253	0.463308626302862	0.189102121555427	0.30347116321204	0.593019055825479	0.0696761738892879	0.0970524963061812	0.0264632535823183	0.0923014478232683
PCSK1N	0.327704928187983	0.835647449852631	0.900199923163602	0.891806521328278	1.22252779053361	0.272764820930385	0.422378420709898	0.485457718408031	0.739224178656251	0.601511546699	0.29813876301235	0.46383378291409	0.678001233223209	0.834272356484089	0.544223103833938	0.51585285091242	0.408438396449404	0.589726205634566	0.857501464838371	0.446273906579802	0.267364911211855	0.514135622761119	0.169060269379732	1.1151268171295	0.0156709085240911
PCSK2	-1.17205098796111	-1.25681997315431	-1.22485205289377	-1.18562318958228	-1.20953716007466	-0.544154394099786	0.126404728718861	0.311442747925032	0.0173829890950386	0.0602410652750489	-0.557963298956077	0.0873589588063469	0.291741755677204	0.0106614238389397	-0.0671892679165847	-0.269643314217708	-0.10855244198873	-0.13802056930824	0.0854357204976696	-0.137082112398819	-0.128600923716076	-0.0308103102034752	-0.194768478781371	-0.311800067948414	-0.505416758710319
PCYOX1	0.546526689586558	0.837002673972109	0.659560414502928	0.915777404902678	0.650656934747674	0.666828328528735	0.81160580035754	0.792381987693376	0.883078251241786	0.835054185066312	0.697198541673505	0.805275451080148	0.819626820678451	0.867519280568668	0.945931953960891	0.677082102744756	0.801565914520172	0.780697818046047	0.866979124878236	0.831512394486374	0.770648589251093	1.27164911822963	1.24917686548301	1.22399317348422	1.19578121373143
PCYOX1L	-0.356881867864543	-0.276699145634277	-0.324938813434976	-0.32647070893512	-0.40152619321585	0.342047789675939	0.304877819413895	0.491685350671625	0.339721776645486	0.433979604542192	0.166471122973755	0.370167081105299	0.397803661656378	0.334913041166703	0.423143726701803	0.183439203104553	0.233340180658539	0.195304725801751	0.188401971481889	0.182451029636523	0.0749329166674401	0.471622110260336	0.517729486367457	0.516361857178552	0.521432467898661
PCYT1A	-1.24437363357893	-0.453520722853241	-0.402930730535645	-0.465325345560016	-1.28247289784856	0.435240560504888	0.241663756180411	0.294980512430369	0.239939139346122	0.280167431884268	0.479358214268097	0.370969588999948	0.306289178688602	0.386873259458103	0.302433538548816	0.483623561709115	0.412799510729006	0.470594682111496	0.408142016583029	0.406925631183035	0.404287676560764	-0.656918403396838	-0.516908516215682	-0.443994929236286	-0.436449273341059
PCYT2	0.298722473490631	0.49114299752303	0.54122218070527	0.595191775469495	0.616074263211187	0.593457493943991	0.672303089203532	0.697134274556448	0.690268994218441	0.704311000720478	0.578810039309798	0.686742280691618	0.77947806609482	0.740599233127554	0.74045490407853	0.615683508664021	0.609594954487901	0.63732501241733	0.717200374870249	0.671290653622372	1.09260211858502	0.653270754581867	0.817130227041698	0.95571536675295	0.663198965602141
PDAP1	0.619852972585462	0.373543419092903	0.480467413339239	0.488022203851003	0.20618136144433	0.500119715520396	0.515971892200585	0.546379954959417	0.541387429267724	0.557777277547927	0.604324688335897	0.612328528319881	0.645252317923005	0.614130074751277	0.585605987030423	0.611676214319034	0.615053568380318	0.660284310652921	0.606889373043336	0.660375010496035	0.966781199075209	0.93927074776896	1.04831307743573	0.87406559948691	0.912248218324469
