ENSG00000113721	PDGFRB	Vesicles
ENSG00000113734	BNIP1	Endoplasmic reticulum
ENSG00000113739	STC2	Endoplasmic reticulum
ENSG00000113742	CPEB4	Golgi apparatus
ENSG00000113742	CPEB4	Nucleoplasm
ENSG00000113758	DBN1	Actin filaments
ENSG00000113758	DBN1	Plasma membrane
ENSG00000113761	ZNF346	Nucleoplasm
ENSG00000113763	UNC5A	Cytosol
ENSG00000113763	UNC5A	Plasma membrane
ENSG00000113810	SMC4	Cytosol
ENSG00000113810	SMC4	Nuclear speckles
ENSG00000113811	SELENOK	Cytosol
ENSG00000113811	SELENOK	Nucleoplasm
ENSG00000113812	ACTR8	Nucleoplasm
ENSG00000113845	TIMMDC1	Mitochondria
ENSG00000113916	BCL6	Nucleoplasm
ENSG00000113924	HGD	Golgi apparatus
ENSG00000113966	ARL6	Nucleoplasm
ENSG00000113966	ARL6	Vesicles
ENSG00000114013	CD86	Plasma membrane
ENSG00000114019	AMOTL2	Cell Junctions
ENSG00000114021	NIT2	Cytosol
ENSG00000114023	FAM162A	Cytosol
ENSG00000114023	FAM162A	Mitochondria
ENSG00000114026	OGG1	Nucleoplasm
ENSG00000114030	KPNA1	Nucleoplasm
ENSG00000114062	UBE3A	Nucleoplasm
ENSG00000114098	ARMC8	Nucleoplasm
ENSG00000114107	CEP70	Cytosol
ENSG00000114107	CEP70	Nucleoplasm
ENSG00000114113	RBP2	Golgi apparatus
ENSG00000114115	RBP1	Cytosol
ENSG00000114120	SLC25A36	Cytosol
ENSG00000114120	SLC25A36	Mitochondria
ENSG00000114124	GRK7	Mitochondria
ENSG00000114125	RNF7	Nucleoplasm
ENSG00000114126	TFDP2	Nucleoplasm
ENSG00000114127	XRN1	Cytosol
ENSG00000114127	XRN1	Plasma membrane
ENSG00000114166	KAT2B	Nucleoplasm
ENSG00000114268	PFKFB4	Nucleoli
ENSG00000114270	COL7A1	Endoplasmic reticulum
ENSG00000114279	FGF12	Nucleoplasm
ENSG00000114315	HES1	Nucleoplasm
ENSG00000114316	USP4	Cytosol
ENSG00000114316	USP4	Plasma membrane
ENSG00000114331	ACAP2	Endosomes
ENSG00000114346	ECT2	Nucleoplasm
ENSG00000114353	GNAI2	Cytosol
ENSG00000114354	TFG	Vesicles
ENSG00000114374	USP9Y	Vesicles
ENSG00000114383	TUSC2	Cytosol
ENSG00000114391	RPL24	Cytosol
ENSG00000114391	RPL24	Endoplasmic reticulum
ENSG00000114405	C3orf14	Plasma membrane
ENSG00000114416	FXR1	Cytosol
ENSG00000114423	CBLB	Cytosol
ENSG00000114439	BBX	Nucleoplasm
ENSG00000114446	IFT57	Nuclear speckles
ENSG00000114450	GNB4	Plasma membrane
ENSG00000114473	IQCG	Actin filaments
ENSG00000114480	GBE1	Cytosol
ENSG00000114491	UMPS	Cytosol
ENSG00000114503	NCBP2	Nucleoplasm
ENSG00000114529	C3orf52	Cytosol
ENSG00000114529	C3orf52	Nuclear bodies
ENSG00000114529	C3orf52	Nucleoplasm
ENSG00000114544	SLC41A3	Plasma membrane
ENSG00000114554	PLXNA1	Nucleoplasm
ENSG00000114573	ATP6V1A	Cytosol
ENSG00000114573	ATP6V1A	Vesicles
ENSG00000114626	ABTB1	Cytosol
ENSG00000114631	PODXL2	Golgi apparatus
ENSG00000114646	CSPG5	Nucleoplasm
ENSG00000114648	KLHL18	Nucleoplasm
ENSG00000114670	NEK11	Nucleoplasm
ENSG00000114698	PLSCR4	Nuclear bodies
ENSG00000114698	PLSCR4	Nucleoplasm
ENSG00000114737	CISH	Microtubules
ENSG00000114738	MAPKAPK3	Nucleoplasm
ENSG00000114739	ACVR2B	Cytosol
ENSG00000114742	WDR48	Vesicles
ENSG00000114744	COMMD2	Nuclear bodies
ENSG00000114744	COMMD2	Nucleoplasm
ENSG00000114745	GORASP1	Golgi apparatus
ENSG00000114767	RRP9	Nucleoplasm
ENSG00000114770	ABCC5	Cell Junctions
ENSG00000114770	ABCC5	Plasma membrane
ENSG00000114779	ABHD14B	Nucleoli
ENSG00000114786	ABHD14A-ACY1	Vesicles
ENSG00000114790	ARHGEF26	Plasma membrane
ENSG00000114805	PLCH1	Vesicles
ENSG00000114853	ZBTB47	Nucleoplasm
ENSG00000114854	TNNC1	Actin filaments
ENSG00000114854	TNNC1	Mitochondria
ENSG00000114854	TNNC1	Nucleoplasm
ENSG00000114857	NKTR	Cytosol
ENSG00000114857	NKTR	Nucleoplasm
ENSG00000114857	NKTR	Plasma membrane
ENSG00000114859	CLCN2	Cytosol
ENSG00000114861	FOXP1	Nucleoplasm
ENSG00000114867	EIF4G1	Cytosol
ENSG00000114902	SPCS1	Golgi apparatus
ENSG00000114902	SPCS1	Vesicles
ENSG00000114904	NEK4	Cytosol
ENSG00000114923	SLC4A3	Nucleoplasm
ENSG00000114942	EEF1B2	Cytosol
ENSG00000114942	EEF1B2	Nucleoli fibrillar center
ENSG00000114978	MOB1A	Cytosol
ENSG00000114982	KANSL3	Nucleoplasm
ENSG00000114993	RTKN	Mitochondria
ENSG00000114999	TTL	Vesicles
ENSG00000115020	PIKFYVE	Vesicles
ENSG00000115041	KCNIP3	Vesicles
ENSG00000115053	NCL	Nucleoli
ENSG00000115053	NCL	Nucleoli rim
ENSG00000115053	NCL	Nucleoplasm
ENSG00000115073	ACTR1B	Microtubules
ENSG00000115084	SLC35F5	Plasma membrane
ENSG00000115107	STEAP3	Cytosol
ENSG00000115109	EPB41L5	Plasma membrane
ENSG00000115112	TFCP2L1	Nucleoli fibrillar center
ENSG00000115128	SF3B6	Nucleoplasm
ENSG00000115129	TP53I3	Vesicles
ENSG00000115137	DNAJC27	Cytosol
ENSG00000115145	STAM2	Vesicles
ENSG00000115159	GPD2	Mitochondria
ENSG00000115163	CENPA	Nucleoplasm
ENSG00000115165	CYTIP	Cytosol
ENSG00000115170	ACVR1	Nucleoli
ENSG00000115194	SLC30A3	Vesicles
ENSG00000115207	GTF3C2	Nucleoplasm
ENSG00000115211	EIF2B4	Nuclear membrane
ENSG00000115216	NRBP1	Cytosol
ENSG00000115221	ITGB6	Cell Junctions
ENSG00000115221	ITGB6	Nucleoplasm
ENSG00000115226	FNDC4	Nucleoplasm
ENSG00000115232	ITGA4	Plasma membrane
ENSG00000115233	PSMD14	Nucleoplasm
ENSG00000115234	SNX17	Vesicles
ENSG00000115241	PPM1G	Nucleoplasm
ENSG00000115252	PDE1A	Nucleoplasm
ENSG00000115255	REEP6	Endoplasmic reticulum
ENSG00000115263	GCG	Endoplasmic reticulum
ENSG00000115266	APC2	Cytokinetic bridge
ENSG00000115266	APC2	Midbody
ENSG00000115268	RPS15	Cytosol
ENSG00000115268	RPS15	Endoplasmic reticulum
ENSG00000115271	GCA	Cytosol
ENSG00000115274	INO80B	Nucleoli
ENSG00000115274	INO80B	Nucleoplasm
ENSG00000115275	MOGS	Endoplasmic reticulum
ENSG00000115282	TTC31	Cytosol
ENSG00000115289	PCGF1	Nucleoplasm
ENSG00000115290	GRB14	Cytosol
ENSG00000115290	GRB14	Nucleoplasm
ENSG00000115295	CLIP4	Vesicles
ENSG00000115297	TLX2	Nucleoplasm
ENSG00000115306	SPTBN1	Golgi apparatus
ENSG00000115307	AUP1	Nucleoplasm
ENSG00000115307	AUP1	Vesicles
ENSG00000115310	RTN4	Endoplasmic reticulum
ENSG00000115317	HTRA2	Mitochondria
ENSG00000115325	DOK1	Cytosol
ENSG00000115339	GALNT3	Golgi apparatus
ENSG00000115350	POLE4	Nucleoplasm
ENSG00000115363	EVA1A	Vesicles
ENSG00000115364	MRPL19	Mitochondria
ENSG00000115365	LANCL1	Microtubules
ENSG00000115368	WDR75	Nucleoplasm
ENSG00000115380	EFEMP1	Mitochondria
ENSG00000115392	FANCL	Nuclear bodies
ENSG00000115415	STAT1	Cytosol
ENSG00000115415	STAT1	Nucleoplasm
ENSG00000115419	GLS	Mitochondria
ENSG00000115421	PAPOLG	Nucleoplasm
ENSG00000115425	PECR	Peroxisomes
ENSG00000115457	IGFBP2	Endoplasmic reticulum
ENSG00000115459	ELMOD3	Mitochondria
ENSG00000115459	ELMOD3	Nucleoplasm
ENSG00000115461	IGFBP5	Golgi apparatus
ENSG00000115461	IGFBP5	Vesicles
ENSG00000115464	USP34	Nucleoplasm
ENSG00000115468	EFHD1	Golgi apparatus
ENSG00000115474	KCNJ13	Nuclear membrane
ENSG00000115484	CCT4	Cytosol
ENSG00000115504	EHBP1	Plasma membrane
ENSG00000115507	OTX1	Cytosol
ENSG00000115507	OTX1	Nuclear speckles
ENSG00000115514	TXNDC9	Cytosol
ENSG00000115520	COQ10B	Cytosol
ENSG00000115524	SF3B1	Nuclear speckles
ENSG00000115525	ST3GAL5	Vesicles
ENSG00000115526	CHST10	Cytosol
ENSG00000115539	PDCL3	Cytosol
ENSG00000115548	KDM3A	Nucleoplasm
ENSG00000115556	PLCD4	Cytosol
ENSG00000115568	ZNF142	Nucleoli fibrillar center
ENSG00000115594	IL1R1	Nucleoplasm
ENSG00000115594	IL1R1	Vesicles
ENSG00000115602	IL1RL1	Plasma membrane
ENSG00000115604	IL18R1	Mitochondria
ENSG00000115616	SLC9A2	Cell Junctions
ENSG00000115641	FHL2	Actin filaments
ENSG00000115641	FHL2	Focal adhesion sites
ENSG00000115657	ABCB6	Golgi apparatus
ENSG00000115661	STK16	Cytosol
ENSG00000115665	SLC5A7	Cell Junctions
ENSG00000115665	SLC5A7	Intermediate filaments
ENSG00000115677	HDLBP	Cytosol
ENSG00000115685	PPP1R7	Nucleoli
ENSG00000115687	PASK	Cytosol
ENSG00000115738	ID2	Nuclear bodies
ENSG00000115738	ID2	Nucleoplasm
ENSG00000115750	TAF1B	Nucleoli
ENSG00000115758	ODC1	Cytosol
ENSG00000115758	ODC1	Plasma membrane
ENSG00000115760	BIRC6	Golgi apparatus
ENSG00000115760	BIRC6	Vesicles
ENSG00000115761	NOL10	Nucleoli
ENSG00000115806	GORASP2	Golgi apparatus
ENSG00000115808	STRN	Cytosol
ENSG00000115816	CEBPZ	Vesicles
ENSG00000115825	PRKD3	Cytosol
ENSG00000115825	PRKD3	Nucleoplasm
ENSG00000115827	DCAF17	Nucleoplasm
ENSG00000115828	QPCT	Cytosol
ENSG00000115839	RAB3GAP1	Nucleoplasm
ENSG00000115840	SLC25A12	Nuclear speckles
ENSG00000115841	RMDN2	Cytosol
ENSG00000115841	RMDN2	Mitotic spindle
ENSG00000115844	DLX2	Nuclear speckles
ENSG00000115866	DARS	Cytosol
ENSG00000115875	SRSF7	Nucleoplasm
ENSG00000115884	SDC1	Focal adhesion sites
ENSG00000115902	SLC1A4	Centrosome
ENSG00000115904	SOS1	Cytosol
ENSG00000115919	KYNU	Cytosol
ENSG00000115935	WIPF1	Cytosol
ENSG00000115942	ORC2	Nucleoplasm
ENSG00000115944	COX7A2L	Mitochondria
ENSG00000115946	PNO1	Nucleoli
ENSG00000115947	ORC4	Nucleoli
ENSG00000115947	ORC4	Nucleoplasm
ENSG00000115956	PLEK	Nucleoli
ENSG00000115966	ATF2	Nucleoplasm
ENSG00000115970	THADA	Cytosol
ENSG00000115977	AAK1	Plasma membrane
ENSG00000115977	AAK1	Vesicles
ENSG00000115993	TRAK2	Nuclear bodies
ENSG00000115993	TRAK2	Nucleoplasm
ENSG00000115998	C2orf42	Nucleoplasm
ENSG00000116001	TIA1	Nucleoplasm
ENSG00000116014	KISS1R	Plasma membrane
ENSG00000116016	EPAS1	Nucleoplasm
ENSG00000116017	ARID3A	Nucleoplasm
ENSG00000116030	SUMO1	Nuclear membrane
ENSG00000116030	SUMO1	Nucleoplasm
ENSG00000116031	CD207	Cytosol
ENSG00000116035	VAX2	Nuclear speckles
ENSG00000116039	ATP6V1B1	Nuclear membrane
ENSG00000116039	ATP6V1B1	Nucleoplasm
ENSG00000116044	NFE2L2	Nucleoplasm
ENSG00000116044	NFE2L2	Plasma membrane
ENSG00000116062	MSH6	Nucleoplasm
ENSG00000116095	PLEKHA3	Golgi apparatus
ENSG00000116096	SPR	Cytosol
ENSG00000116096	SPR	Nucleoplasm
ENSG00000116117	PARD3B	Cell Junctions
ENSG00000116120	FARSB	Nucleoplasm
ENSG00000116127	ALMS1	Centrosome
ENSG00000116127	ALMS1	Cytosol
ENSG00000116128	BCL9	Nuclear bodies
ENSG00000116128	BCL9	Nucleoplasm
ENSG00000116132	PRRX1	Nucleoplasm
ENSG00000116138	DNAJC16	Vesicles
ENSG00000116151	MORN1	Mitochondria
ENSG00000116151	MORN1	Nucleoplasm
ENSG00000116161	CACYBP	Cytosol
ENSG00000116171	SCP2	Peroxisomes
ENSG00000116183	PAPPA2	Endoplasmic reticulum
ENSG00000116183	PAPPA2	Vesicles
ENSG00000116191	RALGPS2	Cytosol
ENSG00000116191	RALGPS2	Nucleoplasm
ENSG00000116199	FAM20B	Golgi apparatus
ENSG00000116205	TCEANC2	Nucleoplasm
ENSG00000116212	LRRC42	Nucleoplasm
ENSG00000116221	MRPL37	Mitochondria
ENSG00000116251	RPL22	Nucleoli
ENSG00000116254	CHD5	Nuclear speckles
ENSG00000116254	CHD5	Nucleoplasm
ENSG00000116260	QSOX1	Golgi apparatus
ENSG00000116266	STXBP3	Nucleoplasm
ENSG00000116285	ERRFI1	Cytosol
ENSG00000116288	PARK7	Cytosol
ENSG00000116288	PARK7	Nucleoplasm
ENSG00000116299	KIAA1324	Plasma membrane
ENSG00000116337	AMPD2	Cytosol
ENSG00000116350	SRSF4	Nuclear speckles
ENSG00000116353	MECR	Mitochondria
ENSG00000116396	KCNC4	Cytosol
ENSG00000116396	KCNC4	Nucleoli
ENSG00000116406	EDEM3	Endoplasmic reticulum
ENSG00000116455	WDR77	Cytosol
ENSG00000116455	WDR77	Nucleoplasm
ENSG00000116459	ATP5PB	Mitochondria
ENSG00000116478	HDAC1	Nucleoplasm
ENSG00000116497	S100PBP	Nuclear speckles
ENSG00000116514	RNF19B	Cytosol
ENSG00000116521	SCAMP3	Vesicles
ENSG00000116525	TRIM62	Focal adhesion sites
ENSG00000116525	TRIM62	Vesicles
ENSG00000116539	ASH1L	Golgi apparatus
ENSG00000116539	ASH1L	Nucleoplasm
ENSG00000116544	DLGAP3	Endoplasmic reticulum
ENSG00000116560	SFPQ	Nucleoplasm
ENSG00000116580	GON4L	Nuclear bodies
ENSG00000116580	GON4L	Nucleoplasm
ENSG00000116586	LAMTOR2	Nucleoplasm
ENSG00000116586	LAMTOR2	Vesicles
ENSG00000116604	MEF2D	Nucleoplasm
ENSG00000116649	SRM	Nucleoplasm
ENSG00000116661	FBXO2	Cytosol
ENSG00000116661	FBXO2	Nucleoplasm
ENSG00000116667	C1orf21	Cytosol
ENSG00000116667	C1orf21	Nucleoplasm
ENSG00000116668	SWT1	Cytosol
ENSG00000116670	MAD2L2	Cytosol
ENSG00000116675	DNAJC6	Cytosol
ENSG00000116679	IVNS1ABP	Cytosol
ENSG00000116685	KIAA2013	Golgi apparatus
ENSG00000116688	MFN2	Mitochondria
ENSG00000116691	MIIP	Nucleoplasm
ENSG00000116698	SMG7	Cytosol
ENSG00000116698	SMG7	Intermediate filaments
ENSG00000116701	NCF2	Cytosol
ENSG00000116711	PLA2G4A	Cytosol
ENSG00000116717	GADD45A	Nuclear speckles
ENSG00000116726	PRAMEF12	Nucleoplasm
ENSG00000116729	WLS	Cytosol
ENSG00000116729	WLS	Endoplasmic reticulum
ENSG00000116731	PRDM2	Golgi apparatus
ENSG00000116731	PRDM2	Nucleoplasm
ENSG00000116741	RGS2	Cytosol
ENSG00000116747	TROVE2	Cytosol
ENSG00000116750	UCHL5	Cytosol
ENSG00000116750	UCHL5	Nucleoplasm
ENSG00000116752	BCAS2	Centrosome
ENSG00000116752	BCAS2	Nuclear speckles
ENSG00000116754	SRSF11	Nuclear speckles
ENSG00000116774	OLFML3	Vesicles
ENSG00000116791	CRYZ	Cytosol
ENSG00000116793	PHTF1	Nuclear bodies
ENSG00000116830	TTF2	Cytosol
ENSG00000116833	NR5A2	Nuclear speckles
ENSG00000116852	KIF21B	Plasma membrane
ENSG00000116857	TMEM9	Vesicles
ENSG00000116863	ADPRHL2	Nucleoplasm
ENSG00000116871	MAP7D1	Cytosol
ENSG00000116871	MAP7D1	Microtubules
ENSG00000116874	WARS2	Mitochondria
ENSG00000116882	HAO2	Cytosol
ENSG00000116885	OSCP1	Nucleoli
ENSG00000116885	OSCP1	Nucleoplasm
ENSG00000116898	MRPS15	Mitochondria
ENSG00000116903	EXOC8	Cytosol
ENSG00000116918	TSNAX	Nucleoplasm
ENSG00000116922	C1orf109	Cytosol
ENSG00000116954	RRAGC	Nucleoplasm
ENSG00000116954	RRAGC	Vesicles
ENSG00000116977	LGALS8	Plasma membrane
ENSG00000116983	HPCAL4	Cytosol
ENSG00000116984	MTR	Cytosol
ENSG00000116990	MYCL	Nucleoplasm
ENSG00000116991	SIPA1L2	Nuclear bodies
ENSG00000117000	RLF	Nucleoplasm
ENSG00000117010	ZNF684	Cytosol
ENSG00000117016	RIMS3	Mitochondria
ENSG00000117016	RIMS3	Nucleoli
ENSG00000117020	AKT3	Cytosol
ENSG00000117036	ETV3	Nucleoplasm
ENSG00000117054	ACADM	Mitochondria
ENSG00000117069	ST6GALNAC5	Vesicles
ENSG00000117091	CD48	Plasma membrane
ENSG00000117114	ADGRL2	Cell Junctions
ENSG00000117114	ADGRL2	Plasma membrane
ENSG00000117118	SDHB	Mitochondria
ENSG00000117133	RPF1	Nucleoli
ENSG00000117139	KDM5B	Nucleoplasm
ENSG00000117143	UAP1	Cytosol
ENSG00000117143	UAP1	Nucleoplasm
ENSG00000117143	UAP1	Plasma membrane
ENSG00000117148	ACTL8	Cytosol
ENSG00000117151	CTBS	Cytosol
ENSG00000117152	RGS4	Intermediate filaments
ENSG00000117153	KLHL12	Centriolar satellite
ENSG00000117153	KLHL12	Vesicles
ENSG00000117155	SSX2IP	Cell Junctions
ENSG00000117174	ZNHIT6	Nuclear speckles
ENSG00000117174	ZNHIT6	Vesicles
ENSG00000117222	RBBP5	Nucleoli
ENSG00000117222	RBBP5	Nucleoplasm
ENSG00000117245	KIF17	Nucleoplasm
ENSG00000117262	GPR89A	Endoplasmic reticulum
ENSG00000117266	CDK18	Actin filaments
ENSG00000117280	RAB29	Cytosol
ENSG00000117280	RAB29	Vesicles
ENSG00000117308	GALE	Cytosol
ENSG00000117318	ID3	Nucleoplasm
ENSG00000117335	CD46	Plasma membrane
ENSG00000117360	PRPF3	Nucleoplasm
ENSG00000117385	P3H1	Vesicles
ENSG00000117394	SLC2A1	Plasma membrane
ENSG00000117395	EBNA1BP2	Nucleoli
ENSG00000117395	EBNA1BP2	Nucleoli rim
ENSG00000117399	CDC20	Cytosol
ENSG00000117399	CDC20	Nucleoplasm
ENSG00000117400	MPL	Plasma membrane
ENSG00000117410	ATP6V0B	Cytosol
ENSG00000117411	B4GALT2	Golgi apparatus
ENSG00000117411	B4GALT2	Vesicles
ENSG00000117419	ERI3	Cytosol
ENSG00000117419	ERI3	Nucleoplasm
ENSG00000117448	AKR1A1	Cytosol
ENSG00000117450	PRDX1	Mitochondria
ENSG00000117461	PIK3R3	Vesicles
ENSG00000117472	TSPAN1	Nucleoplasm
ENSG00000117472	TSPAN1	Vesicles
ENSG00000117475	BLZF1	Golgi apparatus
ENSG00000117477	CCDC181	Nuclear speckles
ENSG00000117479	SLC19A2	Cytosol
ENSG00000117480	FAAH	Cytosol
ENSG00000117505	DR1	Nucleoplasm
ENSG00000117519	CNN3	Actin filaments
ENSG00000117523	PRRC2C	Cytosol
ENSG00000117525	F3	Vesicles
ENSG00000117528	ABCD3	Peroxisomes
ENSG00000117533	VAMP4	Golgi apparatus
ENSG00000117543	DPH5	Golgi apparatus
ENSG00000117569	PTBP2	Nucleoplasm
ENSG00000117586	TNFSF4	Nucleoplasm
ENSG00000117586	TNFSF4	Vesicles
ENSG00000117592	PRDX6	Cytosol
ENSG00000117592	PRDX6	Plasma membrane
ENSG00000117593	DARS2	Mitochondria
ENSG00000117595	IRF6	Cytosol
ENSG00000117598	PLPPR5	Plasma membrane
ENSG00000117602	RCAN3	Nuclear speckles
ENSG00000117614	SYF2	Nuclear speckles
ENSG00000117616	RSRP1	Nucleoplasm
ENSG00000117625	RCOR3	Nucleoplasm
ENSG00000117632	STMN1	Cytosol
ENSG00000117640	MTFR1L	Mitochondria
ENSG00000117643	MAN1C1	Nucleoplasm
ENSG00000117643	MAN1C1	Vesicles
ENSG00000117650	NEK2	Centrosome
ENSG00000117650	NEK2	Nucleoplasm
ENSG00000117676	RPS6KA1	Cytosol
ENSG00000117682	DHDDS	Plasma membrane
ENSG00000117697	NSL1	Nuclear speckles
ENSG00000117707	PROX1	Nucleoplasm
ENSG00000117713	ARID1A	Nucleoplasm
ENSG00000117724	CENPF	Nucleoplasm
ENSG00000117748	RPA2	Nuclear bodies
ENSG00000117748	RPA2	Nucleoplasm
ENSG00000117751	PPP1R8	Nuclear speckles
ENSG00000117758	STX12	Golgi apparatus
ENSG00000117758	STX12	Nucleoplasm
ENSG00000117758	STX12	Vesicles
ENSG00000117834	SLC5A9	Actin filaments
ENSG00000117859	OSBPL9	Golgi apparatus
ENSG00000117868	ESYT2	Cytosol
ENSG00000117877	CD3EAP	Nucleoli fibrillar center
ENSG00000117877	CD3EAP	Nucleoplasm
ENSG00000117899	MESD	Endoplasmic reticulum
ENSG00000117906	RCN2	Endoplasmic reticulum
ENSG00000117971	CHRNB4	Endoplasmic reticulum
ENSG00000117983	MUC5B	Vesicles
ENSG00000118007	STAG1	Nucleoplasm
ENSG00000118046	STK11	Nucleoplasm
ENSG00000118058	KMT2A	Nucleoplasm
ENSG00000118096	IFT46	Actin filaments
ENSG00000118137	APOA1	Vesicles
ENSG00000118156	ZNF541	Nucleoplasm
ENSG00000118162	KPTN	Plasma membrane
ENSG00000118181	RPS25	Cytosol
ENSG00000118181	RPS25	Endoplasmic reticulum
ENSG00000118193	KIF14	Cytosol
ENSG00000118194	TNNT2	Nucleoli
ENSG00000118194	TNNT2	Nucleoplasm
ENSG00000118197	DDX59	Actin filaments
ENSG00000118197	DDX59	Nucleoplasm
ENSG00000118200	CAMSAP2	Microtubule ends
ENSG00000118231	CRYGD	Cytosol
ENSG00000118231	CRYGD	Vesicles
ENSG00000118242	MREG	Vesicles
ENSG00000118246	FASTKD2	Mitochondria
ENSG00000118257	NRP2	Plasma membrane
ENSG00000118257	NRP2	Vesicles
ENSG00000118260	CREB1	Nucleoplasm
ENSG00000118263	KLF7	Nucleoplasm
ENSG00000118271	TTR	Golgi apparatus
ENSG00000118292	C1orf54	Plasma membrane
ENSG00000118298	CA14	Plasma membrane
ENSG00000118308	LRMP	Vesicles
ENSG00000118363	SPCS2	Nucleoplasm
ENSG00000118369	USP35	Nucleoli fibrillar center
ENSG00000118407	FILIP1	Actin filaments
ENSG00000118407	FILIP1	Plasma membrane
ENSG00000118412	CASP8AP2	Nuclear bodies
ENSG00000118412	CASP8AP2	Nucleoli
ENSG00000118418	HMGN3	Nucleoplasm
ENSG00000118420	UBE3D	Rods & Rings
ENSG00000118432	CNR1	Plasma membrane
ENSG00000118473	SGIP1	Mitochondria
ENSG00000118482	PHF3	Nucleoplasm
ENSG00000118492	ADGB	Mitochondria
ENSG00000118495	PLAGL1	Nuclear bodies
ENSG00000118496	FBXO30	Microtubules
ENSG00000118503	TNFAIP3	Centrosome
ENSG00000118503	TNFAIP3	Cytosol
ENSG00000118507	AKAP7	Vesicles
ENSG00000118508	RAB32	Cytosol
ENSG00000118513	MYB	Nucleoplasm
ENSG00000118514	ALDH8A1	Centrosome
ENSG00000118515	SGK1	Nuclear speckles
ENSG00000118518	RNF146	Cytosol
ENSG00000118518	RNF146	Plasma membrane
ENSG00000118523	CTGF	Golgi apparatus
ENSG00000118523	CTGF	Vesicles
ENSG00000118557	PMFBP1	Endoplasmic reticulum
ENSG00000118579	MED28	Nucleoplasm
ENSG00000118596	SLC16A7	Plasma membrane
ENSG00000118600	RXYLT1	Golgi apparatus
ENSG00000118600	RXYLT1	Nucleoplasm
ENSG00000118640	VAMP8	Golgi apparatus
ENSG00000118640	VAMP8	Plasma membrane
ENSG00000118655	DCLRE1B	Nuclear bodies
ENSG00000118655	DCLRE1B	Nucleoplasm
ENSG00000118680	MYL12B	Nucleoli fibrillar center
ENSG00000118680	MYL12B	Nucleoplasm
ENSG00000118689	FOXO3	Nucleoplasm
ENSG00000118690	ARMC2	Nucleoplasm
ENSG00000118705	RPN2	Endoplasmic reticulum
ENSG00000118707	TGIF2	Nucleoplasm
ENSG00000118733	OLFM3	Vesicles
ENSG00000118762	PKD2	Endoplasmic reticulum
ENSG00000118777	ABCG2	Plasma membrane
ENSG00000118785	SPP1	Golgi apparatus
ENSG00000118804	STBD1	Endoplasmic reticulum
ENSG00000118816	CCNI	Golgi apparatus
ENSG00000118849	RARRES1	Golgi apparatus
ENSG00000118855	MFSD1	Plasma membrane
ENSG00000118873	RAB3GAP2	Cytosol
ENSG00000118873	RAB3GAP2	Plasma membrane
ENSG00000118894	EEF2KMT	Vesicles
ENSG00000118898	PPL	Plasma membrane
ENSG00000118900	UBN1	Nucleoplasm
ENSG00000118922	KLF12	Nucleoplasm
ENSG00000118939	UCHL3	Cytosol
ENSG00000118939	UCHL3	Nucleoplasm
ENSG00000118946	PCDH17	Cytosol
ENSG00000118960	HS1BP3	Nucleoli
ENSG00000118971	CCND2	Nucleoplasm
ENSG00000118985	ELL2	Nucleoplasm
ENSG00000118997	DNAH7	Cytosol
ENSG00000119004	CYP20A1	Actin filaments
ENSG00000119004	CYP20A1	Cell Junctions
ENSG00000119004	CYP20A1	Plasma membrane
ENSG00000119041	GTF3C3	Nuclear membrane
ENSG00000119041	GTF3C3	Nucleoplasm
ENSG00000119042	SATB2	Nucleoplasm
ENSG00000119048	UBE2B	Nucleoplasm
ENSG00000119048	UBE2B	Plasma membrane
ENSG00000119125	GDA	Nucleoplasm
ENSG00000119138	KLF9	Nucleoplasm
ENSG00000119139	TJP2	Cell Junctions
ENSG00000119139	TJP2	Plasma membrane
ENSG00000119185	ITGB1BP1	Nucleoplasm
ENSG00000119231	SENP5	Nucleoli
ENSG00000119231	SENP5	Nucleoplasm
ENSG00000119242	CCDC92	Centrosome
ENSG00000119280	C1orf198	Cytosol
ENSG00000119285	HEATR1	Nucleoli fibrillar center
ENSG00000119314	PTBP3	Nucleoplasm
ENSG00000119318	RAD23B	Cytosol
ENSG00000119318	RAD23B	Nucleoplasm
ENSG00000119321	FKBP15	Nucleoli
ENSG00000119328	FAM206A	Cytosol
ENSG00000119328	FAM206A	Nucleoplasm
ENSG00000119333	WDR34	Cytosol
ENSG00000119335	SET	Nucleoplasm
ENSG00000119383	PTPA	Nucleoplasm
ENSG00000119392	GLE1	Nuclear membrane
ENSG00000119396	RAB14	Vesicles
ENSG00000119397	CNTRL	Centrosome
ENSG00000119401	TRIM32	Intermediate filaments
ENSG00000119402	FBXW2	Nucleoplasm
ENSG00000119408	NEK6	Cytosol
ENSG00000119408	NEK6	Nucleoplasm
ENSG00000119411	BSPRY	Nucleoplasm
ENSG00000119421	NDUFA8	Mitochondria
ENSG00000119431	HDHD3	Nucleoli
ENSG00000119446	RBM18	Nucleoplasm
ENSG00000119471	HSDL2	Mitochondria
ENSG00000119487	MAPKAP1	Nucleoplasm
ENSG00000119509	INVS	Cytosol
ENSG00000119522	DENND1A	Cytosol
ENSG00000119522	DENND1A	Vesicles
ENSG00000119523	ALG2	Actin filaments
ENSG00000119523	ALG2	Cytosol
ENSG00000119541	VPS4B	Vesicles
ENSG00000119547	ONECUT2	Nucleoplasm
ENSG00000119559	C19orf25	Intermediate filaments
ENSG00000119574	ZBTB45	Cytosol
ENSG00000119596	YLPM1	Nuclear speckles
